TransactionID,Date,Store,City,ProductCategory,Sales,Customers,Satisfaction,DiscountPercent
1527,2025-02-12,Store H,Windsor,Clothing,1153.33,63.0,4.6,25
1528,2023-10-19,Store C,Hamilton,Home,1802.22,68.0,4.3,10
1529,2025-10-16,Store A,Toronto,Home,1855.85,125.0,,5
1530,2024-09-26,Store F,Mississauga,Clothing,1202.3,109.0,,10
1531,2023-09-05,Store H,Windsor,Food,1525.08,113.0,4.4,15
1532,2025-09-08,Store C,Hamilton,Books,1541.46,121.0,4.2,15
1533,2024-09-05,Store G,Waterloo,Food,1448.16,66.0,4.0,15
1534,2023-05-14,Store D,London,Food,1721.24,118.0,3.5,0
1535,2023-03-03,Store F,Mississauga,Home,1568.93,,3.9,25
1536,2025-09-11,Store B,Ottawa,Sports,65.31,113.0,4.3,0
1537,2024-01-11,Store H,Windsor,Home,1644.98,68.0,4.5,0
1538,2023-02-16,Store E,Kingston,Food,173.71,95.0,4.9,0
1539,2023-09-02,Store C,Hamilton,Sports,1280.74,56.0,,25
1540,2024-02-09,Store D,London,Clothing,1108.64,40.0,,0
1541,2024-12-31,Store F,Mississauga,Home,2506.86,118.0,4.0,20
1542,2025-11-08,Store G,Waterloo,Clothing,2263.36,113.0,3.9,0
1543,2025-04-02,Store H,Windsor,Electronics,1619.6,92.0,4.3,10
1544,2023-10-07,Store B,Ottawa,Sports,2193.37,113.0,4.2,0
1545,2024-10-07,Store G,Waterloo,Clothing,1499.98,86.0,4.2,0
1546,2025-07-09,Store E,Kingston,Electronics,1176.55,80.0,3.9,15
1547,2023-08-16,Store F,Mississauga,Books,1724.36,120.0,4.8,5
1548,2025-04-15,Store E,Kingston,Food,988.89,72.0,4.5,0
1549,2025-09-18,Store D,London,Electronics,1596.63,63.0,3.8,10
1550,2025-09-30,Store F,Mississauga,Home,1581.7,62.0,4.6,0
1551,2024-12-21,Store F,Mississauga,Electronics,2157.82,135.0,3.2,5
1552,2024-08-16,Store H,Windsor,Electronics,1274.66,,3.6,15
1553,2025-09-14,Store A,Toronto,Food,2313.91,114.0,4.2,25
1554,2025-04-28,Store D,London,Books,1578.74,99.0,4.9,5
1555,2025-11-27,Store A,Toronto,Sports,2873.56,142.0,3.4,15
1556,2025-02-13,Store B,Ottawa,Books,1203.07,89.0,,10
1557,2024-04-06,Store F,Mississauga,Electronics,2546.15,100.0,4.2,5
1558,2025-06-21,Store A,Toronto,Electronics,1090.12,90.0,3.6,0
1559,2025-04-30,Store B,Ottawa,Sports,2026.99,107.0,4.4,0
1560,2025-02-12,Store E,Kingston,Food,414.58,107.0,4.2,5
1561,2024-12-03,Store A,Toronto,Electronics,2558.24,128.0,4.7,15
1562,2023-06-05,Store A,Toronto,Food,1270.49,,3.9,10
1563,2025-09-10,Store C,Hamilton,Food,,106.0,3.7,25
1564,2025-06-17,Store G,Waterloo,Books,1220.39,65.0,3.9,0
1565,2024-02-05,Store C,Hamilton,Electronics,1274.42,109.0,4.5,15
1566,2025-03-02,Store B,Ottawa,Books,1230.77,67.0,4.0,10
1567,2023-12-16,Store C,Hamilton,Food,1142.17,96.0,3.5,0
1568,2025-10-26,Store B,Ottawa,Books,1666.84,63.0,3.8,5
1569,2023-10-10,Store F,Mississauga,Sports,1810.77,68.0,4.7,0
1570,2023-08-14,Store B,Ottawa,Electronics,1790.89,93.0,4.2,10
1571,2023-02-25,Store B,Ottawa,Books,1463.36,84.0,4.3,20
1572,2023-01-23,Store B,Ottawa,Books,1274.91,96.0,4.7,10
1573,2023-07-22,Store F,Mississauga,Clothing,2827.27,,3.8,5
1574,2023-07-09,Store C,Hamilton,Sports,2223.97,,4.1,25
1575,2025-12-28,Store E,Kingston,Sports,3205.07,99.0,4.3,0
1576,2023-11-24,Store B,Ottawa,Sports,2021.41,99.0,4.5,5
1577,2024-02-25,Store E,Kingston,Food,1478.49,63.0,3.7,15
1578,2023-04-30,Store A,Toronto,Electronics,1362.46,60.0,3.5,5
1579,2024-05-08,Store E,Kingston,Electronics,946.34,56.0,3.7,0
1580,2024-06-19,Store B,Ottawa,Home,2250.6,96.0,4.7,20
1581,2025-06-27,Store H,Windsor,Clothing,,58.0,3.7,15
1582,2023-04-15,Store E,Kingston,Sports,1300.82,91.0,4.1,0
1583,2024-11-27,Store B,Ottawa,Sports,,72.0,4.2,25
1584,2025-06-19,Store H,Windsor,Clothing,1646.33,101.0,3.8,15
1585,2023-06-29,Store C,Hamilton,Home,1301.17,96.0,,25
1586,2023-04-16,Store D,London,Food,1887.26,121.0,,15
1587,2023-09-17,Store E,Kingston,,1683.96,75.0,4.2,5
1588,2025-10-01,Store G,Waterloo,Books,1263.14,55.0,4.5,15
1589,2023-11-26,Store F,Mississauga,Books,2213.26,163.0,4.3,5
1590,2024-08-25,Store G,Waterloo,Books,1548.23,82.0,,0
1591,2023-01-06,Store G,Waterloo,Clothing,1641.0,64.0,,0
1592,2024-05-17,Store H,Windsor,Food,1391.34,111.0,5.0,25
1593,2023-08-15,Store F,Mississauga,Sports,1818.12,149.0,4.0,5
1594,2025-02-16,Store D,London,Food,1603.28,100.0,4.4,0
1595,2023-06-04,Store D,London,Sports,,,4.5,10
1596,2023-12-27,Store E,Kingston,Food,1546.73,66.0,3.2,15
1597,2024-01-01,Store E,Kingston,Food,1199.23,87.0,,0
1598,2024-04-27,Store E,Kingston,Sports,1229.82,,4.1,20
1599,2024-05-13,Store E,Kingston,Sports,1493.61,67.0,3.9,0
1600,2023-07-04,Store H,Windsor,Sports,1436.21,71.0,4.3,10
1601,2023-05-07,Store D,London,Sports,1735.06,109.0,4.4,0
1602,2023-05-14,Store B,Ottawa,Sports,828.89,42.0,3.7,25
1603,2023-08-13,Store F,Mississauga,Sports,1676.31,,4.1,20
1604,2025-02-20,Store C,Hamilton,Books,1585.85,88.0,3.3,10
1605,2023-08-29,Store C,Hamilton,Clothing,1322.64,,3.8,10
1606,2025-07-07,Store G,Waterloo,Home,,89.0,3.4,5
1607,2024-08-13,Store B,Ottawa,Home,1681.46,51.0,4.3,10
1608,2023-10-22,Store F,Mississauga,Sports,1912.67,173.0,,10
1609,2024-11-03,Store B,Ottawa,Sports,2838.78,85.0,,15
1610,2024-10-15,Store F,Mississauga,Electronics,1373.96,69.0,3.9,10
1611,2025-11-04,Store G,Waterloo,Books,1993.89,120.0,4.9,10
1612,2024-02-15,Store B,Ottawa,,2204.25,84.0,3.6,0
1613,2023-10-16,Store G,Waterloo,Sports,1710.42,79.0,3.8,25
1614,2025-08-17,Store A,Toronto,Home,1820.13,123.0,3.6,10
1615,2025-01-25,Store D,London,Electronics,1000.99,,4.0,0
1616,2025-09-23,Store F,Mississauga,Sports,2828.86,94.0,3.6,10
1617,2025-01-07,Store G,Waterloo,Electronics,1778.46,81.0,4.1,25
1618,2025-07-18,Store G,Waterloo,Electronics,2131.43,80.0,4.4,0
1619,2024-03-26,Store A,Toronto,Clothing,1155.0,85.0,3.9,5
1620,2023-11-21,Store A,Toronto,Home,1684.85,150.0,4.0,5
1621,2025-01-05,Store D,London,Books,1436.47,30.0,3.7,15
1622,2023-01-16,Store E,Kingston,Home,992.05,88.0,4.5,10
1623,2023-06-21,Store H,Windsor,Food,1569.41,116.0,4.2,20
1624,2025-07-11,Store F,Mississauga,,1806.3,101.0,4.2,0
1625,2025-04-29,Store E,Kingston,Home,1789.66,,3.7,25
1626,2023-08-07,Store D,London,Sports,1930.5,125.0,4.3,20
1627,2023-11-11,Store A,Toronto,Electronics,2798.75,130.0,4.6,5
1628,2025-05-05,Store A,Toronto,Food,2310.74,62.0,3.7,5
1629,2025-04-29,Store D,London,Sports,798.87,107.0,3.9,10
1630,2024-10-01,Store A,Toronto,Books,1408.67,73.0,4.2,15
1631,2023-02-06,Store B,Ottawa,Books,1008.69,33.0,,0
1632,2023-06-10,Store E,Kingston,Sports,1452.94,98.0,4.2,10
1633,2025-03-03,Store D,London,Food,2876.95,51.0,4.6,25
1634,2025-02-17,Store H,Windsor,Home,527.85,48.0,3.7,10
1635,2025-06-30,Store D,London,Clothing,2744.85,61.0,3.7,0
1636,2024-02-10,Store H,Windsor,Home,1049.32,62.0,3.7,10
1637,2024-01-10,Store B,Ottawa,Clothing,1318.19,69.0,4.1,20
1638,2023-05-24,Store F,Mississauga,Sports,2538.91,73.0,4.4,10
1639,2024-11-10,Store C,Hamilton,Sports,1585.68,62.0,4.0,20
1640,2023-07-24,Store B,Ottawa,Clothing,,69.0,4.1,10
1641,2023-07-07,Store F,Mississauga,Sports,1856.66,104.0,3.9,15
1642,2024-12-11,Store G,Waterloo,Clothing,2734.94,72.0,3.6,5
1643,2025-06-19,Store G,Waterloo,Clothing,1083.6,97.0,3.4,0
1644,2023-05-05,Store D,London,Home,2430.8,93.0,4.2,0
1645,2024-05-19,Store D,London,Clothing,2277.93,,3.6,10
1646,2025-08-07,Store C,Hamilton,Clothing,1950.21,41.0,4.4,20
1647,2023-07-28,Store E,Kingston,Books,1567.79,83.0,4.0,15
1648,2024-10-01,Store D,London,Electronics,2385.83,91.0,4.5,5
1649,2025-12-31,Store A,Toronto,Books,2529.4,120.0,3.6,10
1650,2024-09-04,Store F,Mississauga,Sports,2547.87,86.0,4.0,0
1651,2023-01-08,Store E,Kingston,Food,872.48,44.0,4.2,10
1652,2025-06-26,Store G,Waterloo,Clothing,1353.07,84.0,4.3,10
1653,2025-01-13,Store F,Mississauga,Books,2210.16,108.0,4.7,5
1654,2023-09-21,Store G,Waterloo,Clothing,1424.88,97.0,4.1,5
1655,2023-07-30,Store G,Waterloo,Food,652.4,82.0,4.7,20
1656,2025-08-30,Store B,Ottawa,Electronics,1515.15,67.0,4.4,10
1657,2025-09-01,Store E,Kingston,Food,1519.61,59.0,4.1,10
1658,2023-03-17,Store E,Kingston,Sports,756.06,91.0,4.0,0
1659,2024-12-19,Store H,Windsor,Electronics,16474.14,105.0,4.2,0
1660,2025-08-10,Store C,Hamilton,Home,1659.65,49.0,,10
1661,2024-11-09,Store H,Windsor,Food,2007.7,102.0,4.1,25
1662,2025-06-19,Store H,Windsor,Electronics,606.2,94.0,4.2,10
1663,2024-01-31,Store G,Waterloo,Clothing,1410.19,100.0,3.8,10
1664,2025-11-12,Store C,Hamilton,Home,2047.01,67.0,4.0,15
1665,2023-09-12,Store E,Kingston,Electronics,869.34,92.0,,20
1666,2023-10-11,Store H,Windsor,Electronics,2240.4,57.0,4.2,10
1667,2025-04-18,Store C,Hamilton,,946.5,69.0,3.4,5
1668,2023-03-15,Store G,Waterloo,Electronics,1102.74,,4.2,10
1669,2023-09-01,Store G,Waterloo,Electronics,2013.74,90.0,,25
1670,2023-09-05,Store F,Mississauga,Food,2063.71,83.0,4.8,20
1671,2024-03-10,Store F,Mississauga,Electronics,2121.54,102.0,,10
1672,2025-04-01,Store C,Hamilton,Books,1612.3,78.0,4.2,15
1673,2025-09-12,Store C,Hamilton,Home,931.04,33.0,4.4,5
1674,2025-10-22,Store G,Waterloo,Clothing,1368.27,92.0,4.5,15
1675,2023-11-17,Store C,Hamilton,Food,1560.06,65.0,4.4,25
1676,2025-04-20,Store H,Windsor,Clothing,1785.3,,2.5,0
1677,2024-09-03,Store E,Kingston,Sports,1297.32,99.0,4.2,25
1678,2024-02-05,Store D,London,Food,1195.38,106.0,,10
1679,2023-03-03,Store G,Waterloo,Clothing,2540.1,78.0,3.8,10
1680,2023-09-30,Store C,Hamilton,Books,2378.36,81.0,4.2,5
1681,2024-06-14,Store B,Ottawa,Home,2922.36,73.0,3.7,20
1682,2025-01-11,Store A,Toronto,Books,2166.32,88.0,3.2,0
1683,2025-04-03,Store B,Ottawa,Books,1340.74,79.0,4.7,5
1684,2025-04-08,Store H,Windsor,Clothing,1999.1,35.0,3.3,5
1685,2024-06-03,Store A,Toronto,Books,2181.02,112.0,3.5,25
1686,2025-05-03,Store D,London,Sports,1542.13,78.0,4.0,20
1687,2023-05-29,Store H,Windsor,Clothing,1892.96,73.0,4.8,10
1688,2023-10-17,Store H,Windsor,Food,1085.04,97.0,3.7,0
1689,2025-04-12,Store D,London,Home,1811.08,114.0,,5
1690,2025-12-10,Store A,Toronto,Books,2590.05,81.0,3.9,5
1691,2023-07-18,Store E,Kingston,Food,,40.0,4.6,15
1692,2023-12-02,Store H,Windsor,Sports,1443.27,68.0,4.7,10
1693,2025-03-01,Store F,Mississauga,Home,1714.94,111.0,3.9,0
1694,2024-08-31,Store C,Hamilton,Electronics,1734.2,113.0,3.8,10
1695,2023-10-18,Store D,London,Electronics,1964.63,69.0,4.3,0
1696,2023-11-11,Store F,Mississauga,Home,2143.5,168.0,4.5,5
1697,2025-07-24,Store A,Toronto,Electronics,2504.68,45.0,3.8,5
1698,2025-05-14,Store B,Ottawa,Books,1360.28,67.0,4.7,10
1699,2023-04-16,Store E,Kingston,Electronics,1276.2,97.0,4.0,10
1700,2024-12-25,Store G,Waterloo,Clothing,430.58,48.0,4.1,20
1701,2023-05-23,Store E,Kingston,Clothing,743.43,59.0,4.6,10
1702,2023-08-31,Store A,Toronto,,1683.82,93.0,3.6,5
1703,2025-10-14,Store G,Waterloo,Clothing,896.36,73.0,4.7,5
1704,2024-07-11,Store G,Waterloo,Electronics,1727.47,97.0,4.2,20
1705,2023-06-29,Store A,Toronto,Clothing,2413.76,144.0,4.0,25
1706,2023-03-01,Store E,Kingston,Clothing,1309.16,77.0,3.3,5
1707,2025-10-18,Store D,London,Books,1698.52,78.0,4.0,15
1708,2024-05-18,Store C,Hamilton,Electronics,1578.41,120.0,4.6,0
1709,2024-12-09,Store C,Hamilton,Home,1203.53,112.0,5.0,5
1710,2024-11-05,Store F,Mississauga,Food,3079.15,152.0,4.7,25
1711,2023-02-12,Store B,Ottawa,Clothing,959.96,129.0,4.2,0
1712,2023-01-02,Store C,Hamilton,Electronics,1971.68,80.0,4.4,15
1713,2025-07-08,Store A,Toronto,Electronics,1930.08,112.0,4.7,5
1714,2023-04-25,Store G,Waterloo,Home,1404.54,55.0,3.7,0
1715,2023-02-28,Store H,Windsor,Food,1518.09,80.0,3.9,15
1716,2023-12-23,Store D,London,Clothing,2000.96,,3.7,10
1717,2025-02-20,Store A,Toronto,Electronics,1534.42,64.0,4.4,5
1718,2023-06-21,Store E,Kingston,,1414.63,97.0,4.1,15
1719,2024-04-28,Store F,Mississauga,Sports,1761.07,74.0,4.2,15
1720,2025-02-14,Store H,Windsor,Sports,1339.13,75.0,4.5,0
1721,2023-11-29,Store C,Hamilton,Electronics,1643.64,82.0,4.4,15
1722,2025-02-20,Store A,Toronto,Food,2244.23,129.0,4.4,20
1723,2025-10-04,Store F,Mississauga,Sports,2408.86,101.0,,5
1724,2024-03-29,Store B,Ottawa,Sports,1356.87,66.0,3.4,5
1725,2023-07-29,Store G,Waterloo,Sports,2049.71,100.0,,0
1726,2025-11-07,Store D,London,Books,2489.1,124.0,3.9,10
1727,2025-09-20,Store C,Hamilton,Clothing,1253.04,54.0,4.6,0
1728,2023-05-28,Store A,Toronto,Electronics,1885.78,111.0,4.4,5
1729,2023-03-08,Store B,Ottawa,Clothing,1257.54,125.0,4.2,5
1730,2024-05-21,Store F,Mississauga,Sports,,97.0,3.3,0
1731,2023-07-22,Store C,Hamilton,Books,1629.29,109.0,4.2,15
1732,2024-11-28,Store C,Hamilton,Electronics,1263.8,54.0,3.5,0
1733,2023-01-16,Store C,Hamilton,Books,1486.72,114.0,4.5,5
1734,2024-09-15,Store B,Ottawa,Clothing,1522.75,106.0,4.3,20
1735,2023-05-28,Store E,Kingston,Sports,1693.7,78.0,4.1,0
1736,2023-01-04,Store G,Waterloo,Electronics,2361.93,56.0,4.0,10
1737,2025-02-10,Store G,Waterloo,Electronics,2328.92,79.0,4.0,15
1738,2023-07-03,Store E,Kingston,Sports,964.8,103.0,3.9,15
1739,2024-02-12,Store F,Mississauga,Sports,1854.15,120.0,3.9,15
1740,2025-12-18,Store B,Ottawa,Home,1295.44,118.0,3.5,10
1741,2024-04-16,Store E,Kingston,Books,1936.13,112.0,4.6,20
1742,2023-09-06,Store G,Waterloo,Electronics,1086.1,83.0,4.3,5
1743,2023-06-30,Store F,Mississauga,Electronics,1499.0,115.0,4.3,10
1744,2023-01-12,Store G,Waterloo,Electronics,1631.08,87.0,4.4,10
1745,2025-08-19,Store B,Ottawa,Electronics,1933.07,110.0,4.3,0
1746,2023-08-27,Store B,Ottawa,Clothing,1848.15,,3.8,0
1747,2023-10-04,Store A,Toronto,Sports,2491.6,44.0,4.4,5
1748,2024-10-31,Store G,Waterloo,Electronics,1917.9,21.0,4.6,5
1749,2023-02-06,Store G,Waterloo,Books,1665.13,90.0,3.3,15
1750,2024-05-15,Store E,Kingston,Sports,1337.32,,4.3,10
1751,2023-06-20,Store C,Hamilton,Books,1290.57,81.0,4.6,0
1752,2024-07-07,Store D,London,Books,875.32,123.0,4.1,20
1753,2024-12-06,Store B,Ottawa,Home,2434.77,125.0,3.8,0
1754,2024-12-16,Store A,Toronto,Food,2294.37,159.0,4.3,15
1755,2024-12-24,Store F,Mississauga,Food,2242.29,112.0,3.6,10
1756,2025-10-16,Store F,Mississauga,Food,2370.58,97.0,3.8,5
1757,2025-10-22,Store F,Mississauga,Electronics,2493.34,93.0,3.4,0
1758,2025-09-27,Store F,Mississauga,Food,1786.08,105.0,3.6,25
1759,2023-05-13,Store F,Mississauga,Home,1935.8,72.0,4.4,0
1760,2025-05-12,Store F,Mississauga,Home,,80.0,4.2,15
1761,2024-06-28,Store H,Windsor,Electronics,1543.3,,4.1,25
1762,2023-01-10,Store D,London,Food,1461.02,111.0,4.5,5
1763,2024-06-20,Store B,Ottawa,Home,2251.01,138.0,,5
1764,2023-01-03,Store C,Hamilton,Food,1423.16,100.0,4.0,0
1765,2023-09-05,Store A,Toronto,Home,1789.81,116.0,3.9,10
1766,2025-12-08,Store H,Windsor,Sports,1403.19,141.0,4.5,25
1767,2024-04-12,Store C,Hamilton,Clothing,1031.15,66.0,4.9,10
1768,2025-01-29,Store D,London,Clothing,2076.31,102.0,4.6,5
1769,2024-05-13,Store C,Hamilton,Clothing,1261.63,89.0,5.0,10
1770,2023-09-24,Store B,Ottawa,Food,1004.88,,5.0,0
1771,2025-03-16,Store D,London,Home,,96.0,3.6,5
1772,2025-09-20,Store B,Ottawa,Electronics,1666.37,36.0,3.4,10
1773,2025-11-27,Store H,Windsor,Electronics,2553.38,88.0,3.4,0
1774,2023-09-06,Store C,Hamilton,Sports,371.42,,,15
1775,2023-06-19,Store D,London,Home,1974.26,83.0,4.7,5
1776,2025-07-07,Store B,Ottawa,Books,1958.54,36.0,4.0,20
1777,2023-06-27,Store A,Toronto,Food,2048.35,,4.1,10
1778,2025-11-03,Store F,Mississauga,Clothing,2856.58,111.0,4.0,5
1779,2024-01-22,Store C,Hamilton,Clothing,2231.18,90.0,3.5,0
1780,2025-10-07,Store B,Ottawa,Electronics,2226.63,102.0,3.6,0
1781,2025-03-12,Store A,Toronto,Home,1839.47,81.0,4.2,15
1782,2023-09-18,Store A,Toronto,Sports,1060.26,73.0,4.0,20
1783,2025-09-07,Store F,Mississauga,Clothing,2231.37,116.0,3.5,5
1784,2025-01-11,Store A,Toronto,Electronics,2639.49,60.0,4.3,10
1785,2023-05-29,Store F,Mississauga,Electronics,2051.35,111.0,4.0,5
1786,2024-09-03,Store H,Windsor,Sports,1491.62,101.0,4.9,0
1787,2023-11-30,Store D,London,Books,1939.6,74.0,4.9,10
1788,2025-07-12,Store D,London,Clothing,2046.52,71.0,3.7,5
1789,2024-01-31,Store B,Ottawa,Home,1372.8,53.0,3.3,0
1790,2023-04-09,Store B,Ottawa,Food,1229.68,81.0,4.3,0
1791,2025-04-20,Store A,Toronto,Clothing,1627.29,81.0,5.0,20
1792,2024-11-21,Store G,Waterloo,Home,2717.18,91.0,3.8,10
1793,2025-08-28,Store A,Toronto,Food,2738.71,62.0,3.8,15
1794,2023-05-11,Store D,London,Food,1360.66,81.0,4.5,10
1795,2025-09-06,Store F,Mississauga,Food,1693.55,155.0,4.5,15
1796,2024-09-27,Store G,Waterloo,Clothing,1631.18,77.0,4.4,5
1797,2024-04-01,Store E,Kingston,Electronics,1536.08,84.0,4.9,20
1798,2024-05-09,Store E,Kingston,Sports,1306.03,91.0,4.5,0
1799,2023-05-17,Store C,Hamilton,Books,1667.88,64.0,3.9,0
1800,2025-10-18,Store E,Kingston,Food,1379.74,25.0,,5
1801,2023-02-02,Store H,Windsor,,1567.72,61.0,4.6,5
1802,2025-10-24,Store G,Waterloo,,1481.77,50.0,4.4,20
1803,2024-08-01,Store B,Ottawa,Clothing,2020.83,61.0,4.6,20
1804,2025-01-12,Store E,Kingston,Sports,1287.66,47.0,3.8,20
1805,2025-02-12,Store A,Toronto,,2116.18,127.0,3.8,5
1806,2024-11-15,Store B,Ottawa,Home,2491.52,104.0,4.3,5
1807,2023-02-05,Store F,Mississauga,Electronics,1367.59,103.0,3.0,5
1808,2024-04-29,Store E,Kingston,Electronics,717.52,,,10
1809,2024-11-22,Store F,Mississauga,Clothing,2950.39,150.0,3.7,20
1810,2024-11-30,Store G,Waterloo,Books,1821.48,95.0,3.8,5
1811,2023-09-16,Store A,Toronto,Food,1458.04,60.0,3.8,25
1812,2023-07-17,Store C,Hamilton,Home,1121.49,61.0,4.5,10
1813,2023-05-04,Store G,Waterloo,Sports,962.2,104.0,3.7,0
1814,2025-08-14,Store A,Toronto,Electronics,2103.71,102.0,4.1,20
1815,2024-10-14,Store G,Waterloo,Electronics,1865.24,58.0,4.3,20
1816,2023-09-30,Store F,Mississauga,Food,2017.79,100.0,4.8,0
1817,2023-05-20,Store E,Kingston,Books,1417.73,43.0,3.8,10
1818,2024-09-23,Store H,Windsor,Home,,,,5
1819,2024-11-23,Store F,Mississauga,Food,2159.46,147.0,4.2,0
1820,2024-01-04,Store D,London,Home,2135.19,93.0,4.0,5
1821,2024-08-23,Store C,Hamilton,Home,1734.43,70.0,4.2,20
1822,2025-07-19,Store C,Hamilton,Clothing,1115.0,113.0,4.3,0
1823,2025-08-27,Store D,London,Electronics,1976.84,148.0,3.9,10
1824,2024-02-08,Store F,Mississauga,Electronics,1327.86,94.0,4.6,5
1825,2024-12-30,Store G,Waterloo,,1234.42,84.0,4.6,0
1826,2024-10-19,Store E,Kingston,Clothing,631.88,93.0,3.5,20
1827,2024-04-05,Store C,Hamilton,Sports,1899.24,,3.7,0
1828,2024-09-24,Store F,Mississauga,Food,1989.42,103.0,4.4,25
1829,2025-05-01,Store C,Hamilton,Sports,948.98,88.0,3.9,15
1830,2025-02-02,Store A,Toronto,Food,1569.03,,,25
1831,2025-06-12,Store C,Hamilton,,1752.46,53.0,4.2,15
1832,2024-11-11,Store A,Toronto,Electronics,2072.18,160.0,3.9,5
1833,2023-09-10,Store E,Kingston,Sports,1062.75,,,10
1834,2024-10-14,Store A,Toronto,Home,2529.79,56.0,4.8,25
1835,2024-10-31,Store F,Mississauga,,2210.93,87.0,3.1,15
1836,2024-01-30,Store A,Toronto,Sports,2476.23,81.0,4.9,5
1837,2024-02-02,Store E,Kingston,Books,1646.98,59.0,4.0,15
1838,2023-05-26,Store C,Hamilton,Books,1210.23,99.0,4.7,25
1839,2024-04-23,Store F,Mississauga,Electronics,1430.48,116.0,3.4,25
1840,2025-10-24,Store F,Mississauga,Clothing,3117.0,75.0,4.2,15
1841,2023-07-23,Store F,Mississauga,Food,2318.91,88.0,3.4,0
1842,2025-06-21,Store D,London,Electronics,1708.7,91.0,3.6,10
1843,2023-09-07,Store G,Waterloo,Electronics,1424.1,41.0,3.9,25
1844,2023-04-14,Store E,Kingston,Food,1612.98,69.0,5.0,0
1845,2024-12-28,Store A,Toronto,Clothing,1814.85,138.0,4.2,15
1846,2024-07-10,Store D,London,Home,1420.52,102.0,4.1,20
1847,2023-07-23,Store F,Mississauga,Clothing,21817.68,137.0,4.0,15
1848,2025-10-05,Store F,Mississauga,Electronics,1399.04,84.0,4.2,10
1849,2024-05-02,Store H,Windsor,Sports,1138.56,87.0,3.1,15
1850,2023-03-27,Store D,London,Home,1355.63,,4.0,20
1851,2023-03-10,Store D,London,Books,1343.25,99.0,4.3,20
1852,2024-08-05,Store D,London,Clothing,1905.5,80.0,4.9,10
1853,2023-02-19,Store B,Ottawa,Home,1254.3,52.0,3.7,5
1854,2025-06-29,Store B,Ottawa,Electronics,1823.83,120.0,3.9,25
1855,2024-12-24,Store C,Hamilton,Food,1880.81,105.0,3.9,25
1856,2025-10-28,Store B,Ottawa,Home,1738.74,58.0,3.6,10
1857,2025-03-06,Store A,Toronto,Books,1104.8,90.0,4.3,15
1858,2025-07-21,Store G,Waterloo,Electronics,1401.88,,3.9,0
1859,2025-11-06,Store E,Kingston,Food,2649.23,54.0,4.7,25
1860,2023-01-02,Store G,Waterloo,Clothing,1073.42,53.0,4.4,15
1861,2023-02-25,Store F,Mississauga,Home,2033.01,113.0,4.8,10
1862,2024-12-01,Store F,Mississauga,Clothing,17231.2,108.0,3.8,15
1863,2023-10-22,Store G,Waterloo,Electronics,,56.0,,5
1864,2023-11-26,Store F,Mississauga,Sports,2249.55,146.0,4.5,5
1865,2024-05-24,Store A,Toronto,Sports,1449.89,129.0,4.1,0
1866,2025-12-25,Store B,Ottawa,Sports,1075.26,146.0,3.5,5
1867,2025-07-11,Store G,Waterloo,Sports,1100.67,115.0,3.3,0
1868,2023-05-03,Store B,Ottawa,Home,1505.29,117.0,4.4,15
1869,2025-07-31,Store A,Toronto,Books,2626.24,77.0,3.3,20
1870,2024-11-07,Store E,Kingston,Electronics,1637.61,84.0,4.1,15
1871,2023-08-11,Store H,Windsor,Home,705.32,63.0,4.5,0
1872,2025-09-12,Store G,Waterloo,Home,836.85,70.0,4.1,0
1873,2024-10-30,Store F,Mississauga,Books,2367.75,30.0,4.3,10
1874,2025-04-05,Store B,Ottawa,Electronics,,80.0,3.3,15
1875,2023-02-11,Store F,Mississauga,Food,2172.39,55.0,3.6,20
1876,2023-01-15,Store C,Hamilton,Books,,83.0,4.3,5
1877,2024-01-09,Store D,London,Food,1217.98,88.0,3.4,5
1878,2025-05-18,Store E,Kingston,Sports,1618.62,55.0,3.6,5
1879,2024-12-04,Store A,Toronto,Food,2877.11,113.0,4.0,10
1880,2025-07-12,Store C,Hamilton,Sports,1731.91,69.0,3.7,5
1881,2024-03-20,Store C,Hamilton,Electronics,2043.28,70.0,3.5,10
1882,2025-12-03,Store C,Hamilton,Clothing,1751.66,123.0,4.8,0
1883,2023-04-03,Store A,Toronto,Electronics,1787.05,97.0,4.0,20
1884,2025-01-31,Store B,Ottawa,Books,1753.49,,5.0,0
1885,2024-07-08,Store H,Windsor,Food,1897.39,92.0,4.1,10
1886,2024-07-18,Store E,Kingston,Books,1559.78,81.0,4.1,0
1887,2025-04-04,Store E,Kingston,Books,476.63,34.0,4.3,0
1888,2024-01-22,Store B,Ottawa,Books,10776.43,77.0,3.9,0
1889,2025-10-28,Store E,Kingston,Sports,1091.51,83.0,4.7,20
1890,2025-12-10,Store H,Windsor,Food,2760.21,91.0,3.7,5
1891,2024-11-29,Store E,Kingston,Books,2192.9,105.0,4.4,25
1892,2023-09-12,Store D,London,Books,1812.3,76.0,4.4,0
1893,2025-03-06,Store E,Kingston,,558.5,71.0,4.1,10
1894,2023-12-02,Store E,Kingston,Food,2633.01,98.0,4.0,10
1895,2023-08-26,Store G,Waterloo,Clothing,1673.64,85.0,4.9,0
1896,2023-05-30,Store F,Mississauga,Clothing,1835.58,91.0,4.6,10
1897,2025-05-26,Store E,Kingston,Food,,5.0,4.7,20
1898,2024-06-10,Store B,Ottawa,Books,2540.99,28.0,4.0,0
1899,2023-01-19,Store D,London,Books,1190.7,107.0,4.2,5
1900,2024-05-04,Store B,Ottawa,Food,1346.84,74.0,3.3,10
